transit_date,borough,transit_mode,daily_ridership,daily_transfers
2024-01-01T00:00:00.000,Bronx,subway,93279.0,3422.0
2024-01-01T00:00:00.000,Brooklyn,subway,358682.0,10505.0
2024-01-01T00:00:00.000,Manhattan,subway,992681.0,15215.0
2024-01-01T00:00:00.000,Manhattan,tram,11724.0,2707.0
2024-01-01T00:00:00.000,Queens,subway,214262.0,15395.0
2024-01-01T00:00:00.000,Staten Island,staten_island_railway,2102.0,481.0
2024-01-02T00:00:00.000,Bronx,subway,230131.0,13251.0
2024-01-02T00:00:00.000,Brooklyn,subway,737418.0,31750.0
2024-01-02T00:00:00.000,Manhattan,subway,1847692.0,38836.0
2024-01-02T00:00:00.000,Manhattan,tram,11950.0,2507.0
2024-01-02T00:00:00.000,Queens,subway,498892.0,53435.0
2024-01-02T00:00:00.000,Staten Island,staten_island_railway,7416.0,1794.0
2024-01-03T00:00:00.000,Bronx,subway,251661.0,15143.0
2024-01-03T00:00:00.000,Brooklyn,subway,794372.0,35681.0
2024-01-03T00:00:00.000,Manhattan,subway,1998533.0,43781.0
2024-01-03T00:00:00.000,Manhattan,tram,11338.0,2454.0
2024-01-03T00:00:00.000,Queens,subway,537333.0,59243.0
2024-01-03T00:00:00.000,Staten Island,staten_island_railway,7846.0,1959.0
2024-01-04T00:00:00.000,Bronx,subway,252862.0,15315.0
2024-01-04T00:00:00.000,Brooklyn,subway,801983.0,36180.0
2024-01-04T00:00:00.000,Manhattan,subway,1992840.0,44640.0
2024-01-04T00:00:00.000,Manhattan,tram,10655.0,2239.0
2024-01-04T00:00:00.000,Queens,subway,541613.0,59168.0
2024-01-04T00:00:00.000,Staten Island,staten_island_railway,7725.0,1794.0
2024-01-05T00:00:00.000,Bronx,subway,243519.0,13786.0
2024-01-05T00:00:00.000,Brooklyn,subway,785415.0,33160.0
2024-01-05T00:00:00.000,Manhattan,subway,1739641.0,43022.0
2024-01-05T00:00:00.000,Manhattan,tram,10362.0,2270.0
2024-01-05T00:00:00.000,Queens,subway,519926.0,54825.0
2024-01-05T00:00:00.000,Staten Island,staten_island_railway,6180.0,1497.0
2024-01-06T00:00:00.000,Bronx,subway,122089.0,5567.0
2024-01-06T00:00:00.000,Brooklyn,subway,454928.0,15594.0
2024-01-06T00:00:00.000,Manhattan,subway,1097702.0,23778.0
2024-01-06T00:00:00.000,Manhattan,tram,9160.0,2067.0
2024-01-06T00:00:00.000,Queens,subway,275957.0,25689.0
2024-01-06T00:00:00.000,Staten Island,staten_island_railway,2172.0,504.0
2024-01-07T00:00:00.000,Bronx,subway,91797.0,3729.0
2024-01-07T00:00:00.000,Brooklyn,subway,361529.0,11393.0
2024-01-07T00:00:00.000,Manhattan,subway,823037.0,16810.0
2024-01-07T00:00:00.000,Manhattan,tram,7058.0,1631.0
2024-01-07T00:00:00.000,Queens,subway,204740.0,17057.0
2024-01-07T00:00:00.000,Staten Island,staten_island_railway,1638.0,355.0
2024-01-08T00:00:00.000,Bronx,subway,246827.0,14403.0
2024-01-08T00:00:00.000,Brooklyn,subway,775802.0,35034.0
2024-01-08T00:00:00.000,Manhattan,subway,1782162.0,42818.0
2024-01-08T00:00:00.000,Manhattan,tram,9007.0,2074.0
2024-01-08T00:00:00.000,Queens,subway,525052.0,56827.0
2024-01-08T00:00:00.000,Staten Island,staten_island_railway,7260.0,1774.0
2024-01-09T00:00:00.000,Bronx,subway,238251.0,14208.0
2024-01-09T00:00:00.000,Brooklyn,subway,759260.0,34145.0
2024-01-09T00:00:00.000,Manhattan,subway,1878378.0,42348.0
2024-01-09T00:00:00.000,Manhattan,tram,5588.0,1122.0
2024-01-09T00:00:00.000,Queens,subway,505869.0,56047.0
2024-01-09T00:00:00.000,Staten Island,staten_island_railway,7235.0,1901.0
2024-01-10T00:00:00.000,Bronx,subway,254084.0,15164.0
2024-01-10T00:00:00.000,Brooklyn,subway,820070.0,36511.0
2024-01-10T00:00:00.000,Manhattan,subway,1970638.0,45221.0
2024-01-10T00:00:00.000,Manhattan,tram,7686.0,1512.0
2024-01-10T00:00:00.000,Queens,subway,542634.0,59547.0
2024-01-10T00:00:00.000,Staten Island,staten_island_railway,7533.0,1889.0
2024-01-11T00:00:00.000,Bronx,subway,260410.0,16138.0
2024-01-11T00:00:00.000,Brooklyn,subway,844234.0,37844.0
2024-01-11T00:00:00.000,Manhattan,subway,2055290.0,47156.0
2024-01-11T00:00:00.000,Manhattan,tram,8481.0,1782.0
2024-01-11T00:00:00.000,Queens,subway,558058.0,61159.0
2024-01-11T00:00:00.000,Staten Island,staten_island_railway,7645.0,1911.0
2024-01-12T00:00:00.000,Bronx,subway,251322.0,14735.0
2024-01-12T00:00:00.000,Brooklyn,subway,807750.0,35525.0
2024-01-12T00:00:00.000,Manhattan,subway,1805958.0,43199.0
2024-01-12T00:00:00.000,Manhattan,tram,8916.0,1942.0
2024-01-12T00:00:00.000,Queens,subway,527240.0,56626.0
2024-01-12T00:00:00.000,Staten Island,staten_island_railway,6543.0,1623.0
2024-01-13T00:00:00.000,Bronx,subway,129043.0,6474.0
2024-01-13T00:00:00.000,Brooklyn,subway,505076.0,18235.0
2024-01-13T00:00:00.000,Manhattan,subway,1251788.0,27396.0
2024-01-13T00:00:00.000,Manhattan,tram,9080.0,2187.0
2024-01-13T00:00:00.000,Queens,subway,286874.0,26877.0
2024-01-13T00:00:00.000,Staten Island,staten_island_railway,2313.0,538.0
2024-01-14T00:00:00.000,Bronx,subway,99331.0,4494.0
2024-01-14T00:00:00.000,Brooklyn,subway,411400.0,13959.0
2024-01-14T00:00:00.000,Manhattan,subway,1012421.0,21943.0
2024-01-14T00:00:00.000,Manhattan,tram,7919.0,1931.0
2024-01-14T00:00:00.000,Queens,subway,225510.0,19197.0
2024-01-14T00:00:00.000,Staten Island,staten_island_railway,1848.0,421.0
2024-01-15T00:00:00.000,Bronx,subway,149364.0,8094.0
2024-01-15T00:00:00.000,Brooklyn,subway,528595.0,21686.0
2024-01-15T00:00:00.000,Manhattan,subway,1159282.0,26486.0
2024-01-15T00:00:00.000,Manhattan,tram,6382.0,1358.0
2024-01-15T00:00:00.000,Queens,subway,352867.0,33956.0
2024-01-15T00:00:00.000,Staten Island,staten_island_railway,3187.0,814.0
2024-01-16T00:00:00.000,Bronx,subway,228185.0,12959.0
2024-01-16T00:00:00.000,Brooklyn,subway,746468.0,33408.0
2024-01-16T00:00:00.000,Manhattan,subway,1803245.0,40916.0
2024-01-16T00:00:00.000,Manhattan,tram,5680.0,1215.0
2024-01-16T00:00:00.000,Queens,subway,489156.0,52274.0
2024-01-16T00:00:00.000,Staten Island,staten_island_railway,5682.0,1542.0
2024-01-17T00:00:00.000,Bronx,subway,245685.0,14740.0
2024-01-17T00:00:00.000,Brooklyn,subway,817600.0,36789.0
2024-01-17T00:00:00.000,Manhattan,subway,2046522.0,46153.0
2024-01-17T00:00:00.000,Manhattan,tram,6827.0,1420.0
2024-01-17T00:00:00.000,Queens,subway,536159.0,58901.0
2024-01-17T00:00:00.000,Staten Island,staten_island_railway,7198.0,1828.0
2024-01-18T00:00:00.000,Bronx,subway,252145.0,14954.0
2024-01-18T00:00:00.000,Brooklyn,subway,833957.0,37227.0
2024-01-18T00:00:00.000,Manhattan,subway,2067148.0,46849.0
2024-01-18T00:00:00.000,Manhattan,tram,7220.0,1566.0
2024-01-18T00:00:00.000,Queens,subway,539719.0,59600.0
2024-01-18T00:00:00.000,Staten Island,staten_island_railway,7291.0,1875.0
2024-01-19T00:00:00.000,Bronx,subway,236750.0,13443.0
2024-01-19T00:00:00.000,Brooklyn,subway,759187.0,32717.0
2024-01-19T00:00:00.000,Manhattan,subway,1717226.0,40978.0
2024-01-19T00:00:00.000,Manhattan,tram,6850.0,1396.0
2024-01-19T00:00:00.000,Queens,subway,493550.0,52967.0
2024-01-19T00:00:00.000,Staten Island,staten_island_railway,5566.0,1420.0
2024-01-20T00:00:00.000,Bronx,subway,115458.0,5487.0
2024-01-20T00:00:00.000,Brooklyn,subway,472891.0,16597.0
2024-01-20T00:00:00.000,Manhattan,subway,1172274.0,27052.0
2024-01-20T00:00:00.000,Manhattan,tram,7732.0,1781.0
2024-01-20T00:00:00.000,Queens,subway,269230.0,25191.0
2024-01-20T00:00:00.000,Staten Island,staten_island_railway,2014.0,504.0
2024-01-21T00:00:00.000,Bronx,subway,89058.0,4093.0
2024-01-21T00:00:00.000,Brooklyn,subway,379891.0,13120.0
2024-01-21T00:00:00.000,Manhattan,subway,903269.0,20315.0
2024-01-21T00:00:00.000,Manhattan,tram,6873.0,1616.0
2024-01-21T00:00:00.000,Queens,subway,209941.0,17728.0
2024-01-21T00:00:00.000,Staten Island,staten_island_railway,1578.0,364.0
2024-01-22T00:00:00.000,Bronx,subway,241734.0,14086.0
2024-01-22T00:00:00.000,Brooklyn,subway,773788.0,34976.0
2024-01-22T00:00:00.000,Manhattan,subway,1801926.0,43054.0
2024-01-22T00:00:00.000,Manhattan,tram,7400.0,1455.0
2024-01-22T00:00:00.000,Queens,subway,513937.0,56296.0
2024-01-22T00:00:00.000,Staten Island,staten_island_railway,6825.0,1750.0
2024-01-23T00:00:00.000,Bronx,subway,247858.0,15605.0
2024-01-23T00:00:00.000,Brooklyn,subway,828182.0,37057.0
2024-01-23T00:00:00.000,Manhattan,subway,2068354.0,47133.0
2024-01-23T00:00:00.000,Manhattan,tram,7462.0,1516.0
2024-01-23T00:00:00.000,Queens,subway,537049.0,59545.0
2024-01-23T00:00:00.000,Staten Island,staten_island_railway,7513.0,1923.0
2024-01-24T00:00:00.000,Bronx,subway,249521.0,15822.0
2024-01-24T00:00:00.000,Brooklyn,subway,821007.0,36923.0
2024-01-24T00:00:00.000,Manhattan,subway,2091342.0,46685.0
2024-01-24T00:00:00.000,Manhattan,tram,7075.0,1388.0
2024-01-24T00:00:00.000,Queens,subway,534249.0,59114.0
2024-01-24T00:00:00.000,Staten Island,staten_island_railway,7329.0,1897.0
2024-01-25T00:00:00.000,Bronx,subway,250576.0,15466.0
2024-01-25T00:00:00.000,Brooklyn,subway,835715.0,37014.0
2024-01-25T00:00:00.000,Manhattan,subway,2093767.0,47462.0
2024-01-25T00:00:00.000,Manhattan,tram,7622.0,1507.0
2024-01-25T00:00:00.000,Queens,subway,539823.0,60352.0
2024-01-25T00:00:00.000,Staten Island,staten_island_railway,7121.0,1880.0
2024-01-26T00:00:00.000,Bronx,subway,244196.0,14693.0
2024-01-26T00:00:00.000,Brooklyn,subway,790524.0,34849.0
2024-01-26T00:00:00.000,Manhattan,subway,1865349.0,44527.0
2024-01-26T00:00:00.000,Manhattan,tram,8205.0,1706.0
2024-01-26T00:00:00.000,Queens,subway,519758.0,55714.0
2024-01-26T00:00:00.000,Staten Island,staten_island_railway,5935.0,1553.0
2024-01-27T00:00:00.000,Bronx,subway,126485.0,6586.0
2024-01-27T00:00:00.000,Brooklyn,subway,536701.0,19058.0
2024-01-27T00:00:00.000,Manhattan,subway,1325667.0,27797.0
2024-01-27T00:00:00.000,Manhattan,tram,9696.0,2334.0
2024-01-27T00:00:00.000,Queens,subway,310546.0,28717.0
2024-01-27T00:00:00.000,Staten Island,staten_island_railway,2517.0,603.0
2024-01-28T00:00:00.000,Bronx,subway,85900.0,3840.0
2024-01-28T00:00:00.000,Brooklyn,subway,367620.0,13213.0
2024-01-28T00:00:00.000,Manhattan,subway,901245.0,18488.0
2024-01-28T00:00:00.000,Manhattan,tram,4955.0,1091.0
2024-01-28T00:00:00.000,Queens,subway,211434.0,17751.0
2024-01-28T00:00:00.000,Staten Island,staten_island_railway,1558.0,319.0
2024-01-29T00:00:00.000,Bronx,subway,239028.0,14767.0
2024-01-29T00:00:00.000,Brooklyn,subway,768667.0,34897.0
2024-01-29T00:00:00.000,Manhattan,subway,1815113.0,43386.0
2024-01-29T00:00:00.000,Manhattan,tram,7592.0,1531.0
2024-01-29T00:00:00.000,Queens,subway,511326.0,56630.0
2024-01-29T00:00:00.000,Staten Island,staten_island_railway,6996.0,1824.0
2024-01-30T00:00:00.000,Bronx,subway,250179.0,15495.0
2024-01-30T00:00:00.000,Brooklyn,subway,840324.0,36211.0
2024-01-30T00:00:00.000,Manhattan,subway,2115601.0,47533.0
2024-01-30T00:00:00.000,Manhattan,tram,7845.0,1586.0
2024-01-30T00:00:00.000,Queens,subway,551652.0,60589.0
2024-01-30T00:00:00.000,Staten Island,staten_island_railway,8085.0,2063.0
2024-01-31T00:00:00.000,Bronx,subway,265646.0,16098.0
2024-01-31T00:00:00.000,Brooklyn,subway,874406.0,38441.0
2024-01-31T00:00:00.000,Manhattan,subway,2141389.0,48011.0
2024-01-31T00:00:00.000,Manhattan,tram,7891.0,1591.0
2024-01-31T00:00:00.000,Queens,subway,568070.0,63332.0
2024-01-31T00:00:00.000,Staten Island,staten_island_railway,7959.0,2014.0
2024-02-01T00:00:00.000,Bronx,subway,269692.0,16527.0
2024-02-01T00:00:00.000,Brooklyn,subway,877584.0,39247.0
2024-02-01T00:00:00.000,Manhattan,subway,2138155.0,48358.0
2024-02-01T00:00:00.000,Manhattan,tram,8214.0,1616.0
2024-02-01T00:00:00.000,Queens,subway,570340.0,64141.0
2024-02-01T00:00:00.000,Staten Island,staten_island_railway,7845.0,1969.0
2024-02-02T00:00:00.000,Bronx,subway,253823.0,14694.0
2024-02-02T00:00:00.000,Brooklyn,subway,824109.0,35938.0
2024-02-02T00:00:00.000,Manhattan,subway,1878746.0,45054.0
2024-02-02T00:00:00.000,Manhattan,tram,7984.0,1678.0
2024-02-02T00:00:00.000,Queens,subway,538793.0,58098.0
2024-02-02T00:00:00.000,Staten Island,staten_island_railway,6452.0,1621.0
2024-02-03T00:00:00.000,Bronx,subway,132746.0,6889.0
2024-02-03T00:00:00.000,Brooklyn,subway,529839.0,19336.0
2024-02-03T00:00:00.000,Manhattan,subway,1346011.0,29194.0
2024-02-03T00:00:00.000,Manhattan,tram,11727.0,2567.0
2024-02-03T00:00:00.000,Queens,subway,330489.0,26802.0
2024-02-03T00:00:00.000,Staten Island,staten_island_railway,2446.0,543.0
2024-02-04T00:00:00.000,Bronx,subway,98856.0,4733.0
2024-02-04T00:00:00.000,Brooklyn,subway,405708.0,14210.0
2024-02-04T00:00:00.000,Manhattan,subway,1003955.0,20757.0
2024-02-04T00:00:00.000,Manhattan,tram,10175.0,2004.0
2024-02-04T00:00:00.000,Queens,subway,248836.0,18371.0
2024-02-04T00:00:00.000,Staten Island,staten_island_railway,1844.0,411.0
2024-02-05T00:00:00.000,Bronx,subway,261432.0,15304.0
2024-02-05T00:00:00.000,Brooklyn,subway,823121.0,37122.0
2024-02-05T00:00:00.000,Manhattan,subway,1890186.0,45048.0
2024-02-05T00:00:00.000,Manhattan,tram,8348.0,1649.0
2024-02-05T00:00:00.000,Queens,subway,543842.0,60184.0
2024-02-05T00:00:00.000,Staten Island,staten_island_railway,7319.0,1851.0
2024-02-06T00:00:00.000,Bronx,subway,272699.0,16688.0
2024-02-06T00:00:00.000,Brooklyn,subway,880400.0,38678.0
2024-02-06T00:00:00.000,Manhattan,subway,2169903.0,48839.0
2024-02-06T00:00:00.000,Manhattan,tram,8303.0,1653.0
2024-02-06T00:00:00.000,Queens,subway,573359.0,64468.0
2024-02-06T00:00:00.000,Staten Island,staten_island_railway,7984.0,2083.0
2024-02-07T00:00:00.000,Bronx,subway,273830.0,16612.0
2024-02-07T00:00:00.000,Brooklyn,subway,888390.0,39204.0
2024-02-07T00:00:00.000,Manhattan,subway,2198882.0,47084.0
2024-02-07T00:00:00.000,Manhattan,tram,8539.0,1710.0
2024-02-07T00:00:00.000,Queens,subway,578904.0,64877.0
2024-02-07T00:00:00.000,Staten Island,staten_island_railway,7920.0,2055.0
2024-02-08T00:00:00.000,Bronx,subway,277201.0,16551.0
2024-02-08T00:00:00.000,Brooklyn,subway,894075.0,39353.0
2024-02-08T00:00:00.000,Manhattan,subway,2193105.0,49005.0
2024-02-08T00:00:00.000,Manhattan,tram,8698.0,1761.0
2024-02-08T00:00:00.000,Queens,subway,578685.0,64497.0
2024-02-08T00:00:00.000,Staten Island,staten_island_railway,7724.0,1965.0
2024-02-09T00:00:00.000,Bronx,subway,265032.0,15053.0
2024-02-09T00:00:00.000,Brooklyn,subway,836945.0,36011.0
2024-02-09T00:00:00.000,Manhattan,subway,1934657.0,45318.0
2024-02-09T00:00:00.000,Manhattan,tram,9791.0,2077.0
2024-02-09T00:00:00.000,Queens,subway,548127.0,58484.0
2024-02-09T00:00:00.000,Staten Island,staten_island_railway,6330.0,1578.0
2024-02-10T00:00:00.000,Bronx,subway,138319.0,7159.0
2024-02-10T00:00:00.000,Brooklyn,subway,543593.0,17912.0
2024-02-10T00:00:00.000,Manhattan,subway,1386479.0,29262.0
2024-02-10T00:00:00.000,Manhattan,tram,12948.0,3059.0
2024-02-10T00:00:00.000,Queens,subway,333690.0,25991.0
2024-02-10T00:00:00.000,Staten Island,staten_island_railway,2710.0,651.0
2024-02-11T00:00:00.000,Bronx,subway,102405.0,4872.0
2024-02-11T00:00:00.000,Brooklyn,subway,418104.0,13531.0
2024-02-11T00:00:00.000,Manhattan,subway,1021666.0,21156.0
2024-02-11T00:00:00.000,Manhattan,tram,11085.0,2545.0
2024-02-11T00:00:00.000,Queens,subway,250743.0,18189.0
2024-02-11T00:00:00.000,Staten Island,staten_island_railway,1867.0,383.0
2024-02-12T00:00:00.000,Bronx,subway,248004.0,14449.0
2024-02-12T00:00:00.000,Brooklyn,subway,785365.0,35298.0
2024-02-12T00:00:00.000,Manhattan,subway,1853951.0,42796.0
2024-02-12T00:00:00.000,Manhattan,tram,9030.0,1894.0
2024-02-12T00:00:00.000,Queens,subway,524356.0,56616.0
2024-02-12T00:00:00.000,Staten Island,staten_island_railway,6347.0,1660.0
2024-02-13T00:00:00.000,Bronx,subway,160778.0,8439.0
2024-02-13T00:00:00.000,Brooklyn,subway,525170.0,21175.0
2024-02-13T00:00:00.000,Manhattan,subway,1280002.0,26339.0
2024-02-13T00:00:00.000,Manhattan,tram,4982.0,907.0
2024-02-13T00:00:00.000,Queens,subway,349904.0,35410.0
2024-02-13T00:00:00.000,Staten Island,staten_island_railway,3851.0,978.0
2024-02-14T00:00:00.000,Bronx,subway,267647.0,14957.0
2024-02-14T00:00:00.000,Brooklyn,subway,897656.0,37866.0
2024-02-14T00:00:00.000,Manhattan,subway,2257743.0,50093.0
2024-02-14T00:00:00.000,Manhattan,tram,9067.0,1840.0
2024-02-14T00:00:00.000,Queens,subway,579196.0,63360.0
2024-02-14T00:00:00.000,Staten Island,staten_island_railway,7922.0,2003.0
2024-02-15T00:00:00.000,Bronx,subway,268011.0,15571.0
2024-02-15T00:00:00.000,Brooklyn,subway,875857.0,38388.0
2024-02-15T00:00:00.000,Manhattan,subway,2201442.0,48678.0
2024-02-15T00:00:00.000,Manhattan,tram,8967.0,1761.0
2024-02-15T00:00:00.000,Queens,subway,570866.0,64389.0
2024-02-15T00:00:00.000,Staten Island,staten_island_railway,7762.0,1963.0
2024-02-16T00:00:00.000,Bronx,subway,258097.0,14610.0
2024-02-16T00:00:00.000,Brooklyn,subway,824123.0,35497.0
2024-02-16T00:00:00.000,Manhattan,subway,1915762.0,44290.0
2024-02-16T00:00:00.000,Manhattan,tram,9836.0,2085.0
2024-02-16T00:00:00.000,Queens,subway,543280.0,57815.0
2024-02-16T00:00:00.000,Staten Island,staten_island_railway,6467.0,1655.0
2024-02-17T00:00:00.000,Bronx,subway,122351.0,6082.0
2024-02-17T00:00:00.000,Brooklyn,subway,493968.0,16091.0
2024-02-17T00:00:00.000,Manhattan,subway,1276176.0,24992.0
2024-02-17T00:00:00.000,Manhattan,tram,11968.0,2630.0
2024-02-17T00:00:00.000,Queens,subway,303071.0,23985.0
2024-02-17T00:00:00.000,Staten Island,staten_island_railway,2142.0,493.0
2024-02-18T00:00:00.000,Bronx,subway,99494.0,4698.0
2024-02-18T00:00:00.000,Brooklyn,subway,431249.0,14247.0
2024-02-18T00:00:00.000,Manhattan,subway,1081508.0,20984.0
2024-02-18T00:00:00.000,Manhattan,tram,12451.0,2981.0
2024-02-18T00:00:00.000,Queens,subway,252560.0,18394.0
2024-02-18T00:00:00.000,Staten Island,staten_island_railway,1796.0,400.0
2024-02-19T00:00:00.000,Bronx,subway,152737.0,8088.0
2024-02-19T00:00:00.000,Brooklyn,subway,540777.0,22200.0
2024-02-19T00:00:00.000,Manhattan,subway,1212527.0,27340.0
2024-02-19T00:00:00.000,Manhattan,tram,12347.0,2796.0
2024-02-19T00:00:00.000,Queens,subway,362237.0,33069.0
2024-02-19T00:00:00.000,Staten Island,staten_island_railway,3118.0,786.0
2024-02-20T00:00:00.000,Bronx,subway,234368.0,14948.0
2024-02-20T00:00:00.000,Brooklyn,subway,767741.0,35143.0
2024-02-20T00:00:00.000,Manhattan,subway,2009747.0,44263.0
2024-02-20T00:00:00.000,Manhattan,tram,9048.0,1817.0
2024-02-20T00:00:00.000,Queens,subway,520300.0,58107.0
2024-02-20T00:00:00.000,Staten Island,staten_island_railway,7248.0,1917.0
2024-02-21T00:00:00.000,Bronx,subway,238749.0,15636.0
2024-02-21T00:00:00.000,Brooklyn,subway,788082.0,35820.0
2024-02-21T00:00:00.000,Manhattan,subway,2080835.0,45664.0
2024-02-21T00:00:00.000,Manhattan,tram,8559.0,1722.0
2024-02-21T00:00:00.000,Queens,subway,525360.0,59934.0
2024-02-21T00:00:00.000,Staten Island,staten_island_railway,7386.0,1964.0
2024-02-22T00:00:00.000,Bronx,subway,236144.0,15288.0
2024-02-22T00:00:00.000,Brooklyn,subway,789150.0,35429.0
2024-02-22T00:00:00.000,Manhattan,subway,2080015.0,45551.0
2024-02-22T00:00:00.000,Manhattan,tram,8405.0,1747.0
2024-02-22T00:00:00.000,Queens,subway,524157.0,58447.0
2024-02-22T00:00:00.000,Staten Island,staten_island_railway,6931.0,1828.0
2024-02-23T00:00:00.000,Bronx,subway,225878.0,14060.0
2024-02-23T00:00:00.000,Brooklyn,subway,736281.0,32647.0
2024-02-23T00:00:00.000,Manhattan,subway,1804553.0,41405.0
2024-02-23T00:00:00.000,Manhattan,tram,8474.0,1753.0
2024-02-23T00:00:00.000,Queens,subway,491466.0,52337.0
2024-02-23T00:00:00.000,Staten Island,staten_island_railway,5706.0,1470.0
2024-02-24T00:00:00.000,Bronx,subway,138512.0,6851.0
2024-02-24T00:00:00.000,Brooklyn,subway,533292.0,18056.0
2024-02-24T00:00:00.000,Manhattan,subway,1329179.0,27136.0
2024-02-24T00:00:00.000,Manhattan,tram,13219.0,3100.0
2024-02-24T00:00:00.000,Queens,subway,325564.0,25770.0
2024-02-24T00:00:00.000,Staten Island,staten_island_railway,2511.0,622.0
2024-02-25T00:00:00.000,Bronx,subway,103661.0,4742.0
2024-02-25T00:00:00.000,Brooklyn,subway,408885.0,13205.0
2024-02-25T00:00:00.000,Manhattan,subway,999783.0,19395.0
2024-02-25T00:00:00.000,Manhattan,tram,10807.0,2432.0
2024-02-25T00:00:00.000,Queens,subway,245341.0,18049.0
2024-02-25T00:00:00.000,Staten Island,staten_island_railway,1875.0,413.0
2024-02-26T00:00:00.000,Bronx,subway,259671.0,15146.0
2024-02-26T00:00:00.000,Brooklyn,subway,809312.0,36107.0
2024-02-26T00:00:00.000,Manhattan,subway,1869177.0,43875.0
2024-02-26T00:00:00.000,Manhattan,tram,8579.0,1674.0
2024-02-26T00:00:00.000,Queens,subway,539781.0,59547.0
2024-02-26T00:00:00.000,Staten Island,staten_island_railway,7182.0,1818.0
2024-02-27T00:00:00.000,Bronx,subway,271175.0,16079.0
2024-02-27T00:00:00.000,Brooklyn,subway,867126.0,38438.0
2024-02-27T00:00:00.000,Manhattan,subway,2140390.0,48040.0
2024-02-27T00:00:00.000,Manhattan,tram,8271.0,1728.0
2024-02-27T00:00:00.000,Queens,subway,566385.0,63616.0
2024-02-27T00:00:00.000,Staten Island,staten_island_railway,7936.0,2036.0
2024-02-28T00:00:00.000,Bronx,subway,265387.0,15414.0
2024-02-28T00:00:00.000,Brooklyn,subway,857730.0,37986.0
2024-02-28T00:00:00.000,Manhattan,subway,2143955.0,47723.0
2024-02-28T00:00:00.000,Manhattan,tram,7704.0,1526.0
2024-02-28T00:00:00.000,Queens,subway,559696.0,62640.0
2024-02-28T00:00:00.000,Staten Island,staten_island_railway,7715.0,1983.0
2024-02-29T00:00:00.000,Bronx,subway,273939.0,15735.0
2024-02-29T00:00:00.000,Brooklyn,subway,898949.0,38791.0
2024-02-29T00:00:00.000,Manhattan,subway,2199570.0,48513.0
2024-02-29T00:00:00.000,Manhattan,tram,9486.0,1903.0
2024-02-29T00:00:00.000,Queens,subway,575086.0,62973.0
2024-02-29T00:00:00.000,Staten Island,staten_island_railway,7557.0,1923.0
2024-03-01T00:00:00.000,Bronx,subway,266138.0,14933.0
2024-03-01T00:00:00.000,Brooklyn,subway,851689.0,36429.0
2024-03-01T00:00:00.000,Manhattan,subway,1939957.0,45341.0
2024-03-01T00:00:00.000,Manhattan,tram,10367.0,2112.0
2024-03-01T00:00:00.000,Queens,subway,554609.0,58891.0
2024-03-01T00:00:00.000,Staten Island,staten_island_railway,6573.0,1621.0
2024-03-02T00:00:00.000,Bronx,subway,116017.0,5588.0
2024-03-02T00:00:00.000,Brooklyn,subway,480174.0,17698.0
2024-03-02T00:00:00.000,Manhattan,subway,1220588.0,26492.0
2024-03-02T00:00:00.000,Manhattan,tram,5921.0,1294.0
2024-03-02T00:00:00.000,Queens,subway,296047.0,23393.0
2024-03-02T00:00:00.000,Staten Island,staten_island_railway,2168.0,511.0
2024-03-03T00:00:00.000,Bronx,subway,106159.0,4846.0
2024-03-03T00:00:00.000,Brooklyn,subway,465928.0,15932.0
2024-03-03T00:00:00.000,Manhattan,subway,1125702.0,23479.0
2024-03-03T00:00:00.000,Manhattan,tram,12706.0,2774.0
2024-03-03T00:00:00.000,Queens,subway,281265.0,20324.0
2024-03-03T00:00:00.000,Staten Island,staten_island_railway,2059.0,440.0
2024-03-04T00:00:00.000,Bronx,subway,264822.0,15333.0
2024-03-04T00:00:00.000,Brooklyn,subway,833135.0,37274.0
2024-03-04T00:00:00.000,Manhattan,subway,1923126.0,44991.0
2024-03-04T00:00:00.000,Manhattan,tram,9891.0,2092.0
2024-03-04T00:00:00.000,Queens,subway,558802.0,61367.0
2024-03-04T00:00:00.000,Staten Island,staten_island_railway,7454.0,1851.0
2024-03-05T00:00:00.000,Bronx,subway,264022.0,14862.0
2024-03-05T00:00:00.000,Brooklyn,subway,861592.0,37702.0
2024-03-05T00:00:00.000,Manhattan,subway,2172822.0,47920.0
2024-03-05T00:00:00.000,Manhattan,tram,7515.0,1567.0
2024-03-05T00:00:00.000,Queens,subway,565060.0,61920.0
2024-03-05T00:00:00.000,Staten Island,staten_island_railway,7661.0,1955.0
2024-03-06T00:00:00.000,Bronx,subway,268298.0,15548.0
2024-03-06T00:00:00.000,Brooklyn,subway,865376.0,38241.0
2024-03-06T00:00:00.000,Manhattan,subway,2203252.0,48698.0
2024-03-06T00:00:00.000,Manhattan,tram,7584.0,1560.0
2024-03-06T00:00:00.000,Queens,subway,573638.0,62815.0
2024-03-06T00:00:00.000,Staten Island,staten_island_railway,7819.0,2052.0
2024-03-07T00:00:00.000,Bronx,subway,275631.0,16033.0
2024-03-07T00:00:00.000,Brooklyn,subway,892064.0,38696.0
2024-03-07T00:00:00.000,Manhattan,subway,2181751.0,48559.0
2024-03-07T00:00:00.000,Manhattan,tram,10529.0,2119.0
2024-03-07T00:00:00.000,Queens,subway,589225.0,63941.0
2024-03-07T00:00:00.000,Staten Island,staten_island_railway,7664.0,1963.0
2024-03-08T00:00:00.000,Bronx,subway,272053.0,15199.0
